2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001c44' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001c5c' type='258' header_size='16' size='136'>
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: supports-screens (line=13)
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}anyDensity='b'true''
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 1
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 1
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeName:997 - 1
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 1
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 1
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}smallScreens='b'true''
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeName:997 - 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}normalScreens='b'true''
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeName:997 - 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}largeScreens='b'true''
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 4
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 4
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeName:997 - 4
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 4
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 4
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}xlargeScreens='b'true''
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001ce4' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.203 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001cfc' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=20)
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.INTERNET''
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001d34' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001d4c' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=21)
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.SET_TIME''
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001d84' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001d9c' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=22)
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.204 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.SET_TIME_ZONE''
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001dd4' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001dec' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=23)
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.GET_ACCOUNTS''
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001e24' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001e3c' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=24)
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.WAKE_LOCK''
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001e74' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.205 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001e8c' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=25)
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'com.google.android.c2dm.permission.RECEIVE''
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001ec4' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001edc' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=26)
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.REBOOT''
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001f14' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001f2c' type='258' header_size='16' size='56'>
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 2
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1167 - START_TAG: uses-permission (line=27)
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeNamespace:981 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeUri:968 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeName:997 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValueType:1027 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValueData:1038 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:getAttributeValue:1052 - 0
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1195 - found an attribute: {http://schemas.android.com/apk/res/android}name='b'android.permission.WRITE_EXTERNAL_STORAGE''
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 2
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001f64' type='259' header_size='16' size='24'>
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:__init__:1146 - DEBUG ARSC TYPE 3
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:is_valid:575 - True
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:593 - M_EVENT 3
2026-08-29 20:47:29.206 | DEBUG    | androguard.core.axml:_do_next:608 - NEXT HEADER <ARSCHeader idx='0x00001f7c' type='258' header_size='16' size='56'>
